question_id,precision,recall,f1_score,cosine_similarity,bleu_score,rouge_1_f1,rouge_2_f1,rouge_l_f1
1,1.0,0.3076923076923077,0.47058823529411764,0.5265795571792219,0.4907888509136716,0.5833333333333334,0.5757575757575758,0.5833333333333334
2,1.0,0.2,0.33333333333333337,1.0,0.4559598137238141,0.7777777777777777,0.0,0.7777777777777777
3,1.0,0.2222222222222222,0.3636363636363636,0.1266594538636693,0.0,0.16666666666666666,0.11111111111111112,0.16666666666666666
4,1.0,0.0625,0.11764705882352941,0.2120379570573281,0.0036793762838865118,0.20833333333333334,0.0,0.20833333333333334
5,1.0,0.36363636363636365,0.5333333333333333,1.0000000000000002,0.43146827293898643,0.9523809523809524,0.9333333333333332,0.9523809523809524
6,1.0,0.3333333333333333,0.5,1.0,0.0,1.0,0.0,1.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,1.0,0.27586206896551724,0.4324324324324324,0.5652242375747759,0.5204275499150645,0.7237851662404092,0.6317460317460317,0.7237851662404092
9,0.2,0.05555555555555555,0.08695652173913045,0.0,0.010199968131762712,0.1828282828282828,0.0,0.1828282828282828
10,1.0,0.24,0.3870967741935484,0.6339604894872777,0.4985987644523456,0.6974789915966387,0.611111111111111,0.6582633053221288
1,0.4,0.07692307692307693,0.12903225806451613,0.0,0.015216564374117501,0.15502645502645504,0.0,0.15502645502645504
2,1.0,0.2,0.33333333333333337,1.0,0.4559598137238141,0.7777777777777777,0.0,0.7777777777777777
3,0.5,0.1111111111111111,0.1818181818181818,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333
4,0.5714285714285714,0.125,0.20512820512820512,0.1098940045924623,0.022826647102471315,0.19938949938949935,0.0,0.19938949938949935
5,1.0,0.2727272727272727,0.42857142857142855,1.0000000000000002,0.2586825899442606,0.9047619047619048,0.8666666666666667,0.9047619047619048
6,1.0,0.3333333333333333,0.5,1.0,0.0,1.0,0.0,1.0
7,0.5714285714285714,0.32,0.41025641025641024,0.22690822277121694,0.15252147339048794,0.35555555555555557,0.292929292929293,0.35555555555555557
8,0.2,0.034482758620689655,0.0588235294117647,0.0,0.002515281173593825,0.11779448621553883,0.0,0.11779448621553883
9,0.2857142857142857,0.1111111111111111,0.16,0.07990076957007379,0.03235934848975789,0.15445665445665446,0.0,0.15445665445665446
10,1.0,0.16,0.2758620689655173,0.6339604894872777,0.044975021394579213,0.5777777777777778,0.15,0.41111111111111115
1,0.4,0.07692307692307693,0.12903225806451613,0.0,0.015216564374117501,0.15502645502645504,0.0,0.15502645502645504
2,1.0,0.2,0.33333333333333337,1.0,0.4559598137238141,0.7777777777777777,0.0,0.7777777777777777
3,1.0,0.2222222222222222,0.3636363636363636,0.1266594538636693,0.0,0.16666666666666666,0.11111111111111112,0.16666666666666666
4,1.0,0.375,0.5454545454545454,0.32422257432824303,0.26164252586978176,0.4350997150997151,0.27777777777777773,0.37139601139601136
5,1.0,0.2727272727272727,0.42857142857142855,1.0000000000000002,0.2586825899442606,0.9047619047619048,0.8666666666666667,0.9047619047619048
6,1.0,0.3333333333333333,0.5,1.0,0.0,1.0,0.0,1.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,1.0,0.13793103448275862,0.2424242424242424,0.3864924476917772,0.12084649594576997,0.5295932138037401,0.4646464646464647,0.5295932138037401
9,0.2,0.05555555555555555,0.08695652173913045,0.0,0.010199968131762712,0.1828282828282828,0.0,0.1828282828282828
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.75,0.2727272727272727,0.39999999999999997,1.0000000000000002,0.09676179688578694,0.6071428571428572,0.1111111111111111,0.6071428571428572
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.2,0.030303030303030304,0.052631578947368425,0.0,0.003072171362975846,0.037037037037037035,0.0,0.037037037037037035
5,0.2727272727272727,0.11538461538461539,0.16216216216216214,0.0,0.014337683577762238,0.08363636363636363,0.0,0.08363636363636363
6,1.0,0.06896551724137931,0.12903225806451613,0.11849225931822799,0.00011094809367233674,0.13398692810457516,0.044444444444444446,0.13398692810457516
7,0.3333333333333333,0.09090909090909091,0.14285714285714288,0.05692537106337217,0.012407152513074742,0.08333333333333333,0.0,0.08333333333333333
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.4,0.06451612903225806,0.1111111111111111,0.03533071045031084,0.007509642072090702,0.1150793650793651,0.0,0.1150793650793651
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.2727272727272727,0.42857142857142855,1.0000000000000002,0.17175779091643018,0.9047619047619048,0.8666666666666667,0.9047619047619048
2,0.3333333333333333,0.024390243902439025,0.04545454545454545,0.08069489114921509,0.0016457586709964307,0.07212475633528265,0.0,0.07212475633528265
3,1.0,0.3684210526315789,0.5384615384615384,0.5857636959820595,0.29468445256114095,0.7047619047619048,0.3888888888888889,0.5650793650793651
4,0.875,0.21212121212121213,0.3414634146341463,0.26212169064396135,0.04298716267778859,0.33868092691622104,0.09999999999999999,0.33868092691622104
5,0.25,0.07692307692307693,0.11764705882352941,0.030646660580260273,0.012527225392720087,0.0687830687830688,0.0,0.0687830687830688
6,0.125,0.034482758620689655,0.05405405405405405,0.0,0.011398499471049747,0.06602254428341385,0.0,0.06602254428341385
7,0.4,0.18181818181818182,0.25000000000000006,0.04812785175912892,0.04040364508547376,0.13333333333333336,0.08333333333333333,0.13333333333333336
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.6666666666666666,0.1935483870967742,0.30000000000000004,0.10137524729183116,0.03362665755915891,0.25333333333333335,0.11111111111111109,0.22666666666666666
10,1.0,0.14285714285714285,0.25,0.5305088648859491,0.30599282207498674,0.5885622464569834,0.5053221288515406,0.5700437279384648
1,0.75,0.2727272727272727,0.39999999999999997,1.0000000000000002,0.09676179688578694,0.6071428571428572,0.1111111111111111,0.6071428571428572
2,1.0,0.024390243902439025,0.047619047619047616,0.17954684618866254,0.0,0.08088235294117647,0.0,0.08088235294117647
3,0.25,0.10526315789473684,0.14814814814814814,0.0,0.03040336751283053,0.17817460317460318,0.0,0.13373015873015873
4,0.14285714285714285,0.030303030303030304,0.05,0.0,0.005280416387285954,0.03508771929824562,0.0,0.03508771929824562
5,0.14285714285714285,0.038461538461538464,0.060606060606060615,0.0,0.004577476267616889,0.03333333333333333,0.0,0.03333333333333333
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.2,0.09090909090909091,0.12500000000000003,0.06733103083263946,0.015216564374117501,0.08333333333333333,0.0,0.08333333333333333
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.6666666666666666,0.03571428571428571,0.06779661016949153,0.04053443826206337,4.612506151263862e-05,0.04597701149425287,0.024691358024691357,0.04597701149425287
1,0.75,0.2727272727272727,0.39999999999999997,1.0000000000000002,0.09676179688578694,0.6071428571428572,0.1111111111111111,0.6071428571428572
2,1.0,0.024390243902439025,0.047619047619047616,0.17954684618866254,0.0,0.08088235294117647,0.0,0.08088235294117647
3,1.0,0.3157894736842105,0.4799999999999999,0.5694174468979201,0.09638776494319656,0.7103785103785104,0.317016317016317,0.5601953601953602
4,0.16666666666666666,0.030303030303030304,0.05128205128205128,0.0,0.004609946897090884,0.037037037037037035,0.0,0.037037037037037035
5,0.0,0.0,0.0,0.0,0.0,0.1346801346801347,0.0,0.09764309764309764
6,0.25,0.034482758620689655,0.0606060606060606,0.08685189035208747,0.0,0.08333333333333333,0.0,0.08333333333333333
7,0.14285714285714285,0.09090909090909091,0.1111111111111111,0.0,0.010786449496585963,0.05555555555555555,0.0,0.05555555555555555
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.6,0.0967741935483871,0.16666666666666666,0.06189821438786732,0.006642479164132953,0.1785714285714286,0.03508771929824562,0.1785714285714286
10,0.6666666666666666,0.03571428571428571,0.06779661016949153,0.04053443826206337,4.612506151263862e-05,0.04597701149425287,0.024691358024691357,0.04597701149425287
1,0.75,0.2727272727272727,0.39999999999999997,1.0000000000000002,0.09676179688578694,0.6071428571428572,0.1111111111111111,0.6071428571428572
2,1.0,0.024390243902439025,0.047619047619047616,0.17954684618866254,0.0,0.08088235294117647,0.0,0.08088235294117647
3,0.25,0.10526315789473684,0.14814814814814814,0.0,0.03040336751283053,0.17817460317460318,0.0,0.13373015873015873
4,0.14285714285714285,0.030303030303030304,0.05,0.0,0.005280416387285954,0.03508771929824562,0.0,0.03508771929824562
5,0.0,0.0,0.0,0.0,0.0,0.1346801346801347,0.0,0.09764309764309764
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.14285714285714285,0.09090909090909091,0.1111111111111111,0.0,0.010786449496585963,0.05555555555555555,0.0,0.05555555555555555
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.6666666666666666,0.03571428571428571,0.06779661016949153,0.04053443826206337,4.612506151263862e-05,0.04597701149425287,0.024691358024691357,0.04597701149425287
1,0.75,0.2727272727272727,0.39999999999999997,1.0000000000000002,0.11044238341533524,0.6071428571428572,0.1111111111111111,0.6071428571428572
2,0.0,0.0,0.0,0.0,0.0,0.03508771929824562,0.0,0.03508771929824562
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.2727272727272727,0.11538461538461539,0.16216216216216214,0.0,0.014337683577762238,0.08363636363636363,0.0,0.08363636363636363
6,0.3333333333333333,0.10344827586206896,0.15789473684210528,0.05692537106337217,0.022942625061780537,0.17701304543409804,0.0,0.17701304543409804
7,0.14285714285714285,0.09090909090909091,0.1111111111111111,0.0,0.010786449496585963,0.05555555555555555,0.0,0.05555555555555555
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,1.0,0.017857142857142856,0.03508771929824561,0.24617812882824305,1.2583781814263659e-11,0.1151675485008818,0.0,0.1151675485008818
