question_id,precision,recall,f1_score,cosine_similarity,bleu_score,rouge_1_f1,rouge_2_f1,rouge_l_f1
7,1.0,0.32142857142857145,0.4864864864864865,0.3333333333333334,0.29545559583676456,0.3666666666666667,0.3333333333333333,0.3666666666666667
8,1.0,0.27586206896551724,0.4324324324324324,0.5652242375747759,0.5204275499150645,0.7237851662404092,0.6317460317460317,0.7237851662404092
9,0.2,0.05555555555555555,0.08695652173913045,0.0,0.010199968131762712,0.1828282828282828,0.0,0.1828282828282828
10,1.0,0.32,0.48484848484848486,0.6275022206084827,0.5142807271546582,0.7243107769423559,0.611111111111111,0.6892230576441104
1,0.3333333333333333,0.11538461538461539,0.17142857142857146,0.0,0.013499053703521514,0.14387464387464385,0.0,0.14387464387464385
2,1.0,0.2,0.33333333333333337,1.0,0.4559598137238141,0.7777777777777777,0.0,0.7777777777777777
3,1.0,0.1111111111111111,0.19999999999999998,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333
4,0.7777777777777778,0.21875,0.34146341463414637,0.16160610723962518,0.07624520360305732,0.3234079929732104,0.126984126984127,0.3234079929732104
5,1.0,0.36363636363636365,0.5333333333333333,1.0000000000000002,0.5332290743241336,0.9523809523809524,0.9333333333333332,0.9523809523809524
6,1.0,0.3333333333333333,0.5,1.0,0.0,1.0,0.0,1.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.2,0.034482758620689655,0.0588235294117647,0.0,0.002515281173593825,0.11779448621553883,0.0,0.11779448621553883
9,1.0,0.3333333333333333,0.5,0.60606006912224,0.379143088650276,0.5757575757575757,0.48148148148148145,0.45454545454545453
10,0.4,0.08,0.13333333333333333,0.09702303412730183,0.004583141114673611,0.07843137254901962,0.044444444444444446,0.07843137254901962
1,0.2,0.038461538461538464,0.06451612903225806,0.0,0.010866308763483325,0.08095238095238096,0.0,0.08095238095238096
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1.0,0.2222222222222222,0.3636363636363636,0.3333333333333334,0.0737961962083769,0.3333333333333333,0.3333333333333333,0.3333333333333333
4,1.0,0.40625,0.5777777777777777,0.38249033095791546,0.2790721234808113,0.47753286349777585,0.2933333333333333,0.4168041185585045
5,1.0,0.2727272727272727,0.42857142857142855,1.0000000000000002,0.37999591951561196,0.9047619047619048,0.8666666666666667,0.9047619047619048
6,1.0,0.3333333333333333,0.5,1.0,0.0,1.0,0.0,1.0
7,1.0,0.4,0.5714285714285715,0.3333333333333335,0.3489716634499273,0.4083333333333334,0.3333333333333333,0.4083333333333334
8,1.0,0.27586206896551724,0.4324324324324324,0.5652242375747759,0.5204275499150645,0.7237851662404092,0.6317460317460317,0.7237851662404092
9,1.0,0.2222222222222222,0.3636363636363636,0.2588381768248385,0.15745551758033824,0.24242424242424243,0.2222222222222222,0.24242424242424243
10,0.5,0.12,0.1935483870967742,0.0793010315444208,0.02455845786082676,0.22082166199813258,0.044444444444444446,0.22082166199813258
1,0.4,0.07692307692307693,0.12903225806451613,0.0,0.015216564374117501,0.15502645502645504,0.0,0.15502645502645504
2,1.0,0.4,0.5714285714285715,1.0,0.09631098334849258,0.8888888888888888,0.6666666666666666,0.8888888888888888
3,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666
4,0.5,0.125,0.2,0.08940729282463145,0.012112946405340526,0.22077922077922077,0.10526315789473684,0.22077922077922077
5,1.0,0.2727272727272727,0.42857142857142855,1.0000000000000002,0.37999591951561196,0.9047619047619048,0.8666666666666667,0.9047619047619048
6,1.0,0.3333333333333333,0.5,1.0,0.0,1.0,0.0,1.0
7,0.5714285714285714,0.32,0.41025641025641024,0.22690822277121694,0.15252147339048794,0.35555555555555557,0.292929292929293,0.35555555555555557
8,0.875,0.2413793103448276,0.3783783783783784,0.4328825095874617,0.3586116427564285,0.6867481292033721,0.5484126984126984,0.6867481292033721
9,1.0,0.2222222222222222,0.3636363636363636,0.2588381768248385,0.15745551758033824,0.24242424242424243,0.2222222222222222,0.24242424242424243
10,1.0,0.16,0.2758620689655173,0.6339604894872777,0.044975021394579213,0.5777777777777778,0.15,0.41111111111111115
1,0.6666666666666666,0.23076923076923078,0.3428571428571429,0.3259275286990099,0.2341344379835201,0.49403508771929827,0.4092071611253197,0.43228070175438593
2,1.0,0.2,0.33333333333333337,1.0,0.4559598137238141,0.7777777777777777,0.0,0.7777777777777777
3,1.0,0.2222222222222222,0.3636363636363636,0.3333333333333334,0.0737961962083769,0.3333333333333333,0.3333333333333333,0.3333333333333333
4,0.9090909090909091,0.3125,0.4651162790697674,0.2599718081859992,0.27184651351273575,0.34564102564102567,0.31884057971014496,0.34564102564102567
5,1.0,0.2727272727272727,0.42857142857142855,1.0000000000000002,0.37999591951561196,0.9047619047619048,0.8666666666666667,0.9047619047619048
6,1.0,0.3333333333333333,0.5,1.0,0.0,1.0,0.0,1.0
7,1.0,0.36,0.5294117647058824,0.43959467391792656,0.34362150066728203,0.5333333333333333,0.4761904761904762,0.5333333333333333
8,0.6666666666666666,0.20689655172413793,0.31578947368421056,0.4328825095874616,0.2603552190274177,0.6232943469785575,0.5155971479500892,0.5882066276803118
9,0.2,0.05555555555555555,0.08695652173913045,0.0,0.010199968131762712,0.1828282828282828,0.0,0.1828282828282828
10,1.0,0.12,0.21428571428571425,0.4835832396021562,0.027324782563566925,0.49927849927849927,0.16931216931216933,0.4516594516594516
1,0.75,0.2727272727272727,0.39999999999999997,1.0000000000000002,0.11044238341533524,0.6071428571428572,0.1111111111111111,0.6071428571428572
2,0.375,0.07317073170731707,0.12244897959183672,0.0,0.016957356708504023,0.17149758454106281,0.0,0.14251207729468598
3,0.16666666666666666,0.05263157894736842,0.08,0.0,0.033745888217527935,0.15445665445665446,0.0,0.15445665445665446
4,1.0,0.21212121212121213,0.35,0.3616614331681676,0.15785775398984797,0.40175438596491225,0.2735042735042735,0.40175438596491225
5,0.25,0.038461538461538464,0.06666666666666668,0.0,0.002144284697798465,0.0392156862745098,0.0,0.0392156862745098
6,0.3333333333333333,0.10344827586206896,0.15789473684210528,0.05692537106337217,0.022942625061780537,0.17701304543409804,0.0,0.17701304543409804
7,0.75,0.2727272727272727,0.39999999999999997,0.3616952602242889,0.0961109365507586,0.43121693121693133,0.13333333333333333,0.43121693121693133
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.2,0.06451612903225806,0.0975609756097561,0.0,0.008413727296496764,0.0634920634920635,0.0,0.0634920634920635
10,0.4444444444444444,0.07142857142857142,0.12307692307692308,0.2709182953395936,0.014432675677395609,0.31693121693121695,0.06186868686868687,0.2238095238095238
1,1.0,0.2727272727272727,0.42857142857142855,1.0000000000000002,0.46692071854344236,0.9047619047619048,0.8666666666666667,0.9047619047619048
2,1.0,0.1951219512195122,0.326530612244898,0.3403737937085851,0.0993787034470342,0.5455555555555556,0.17918313570487485,0.38222222222222224
3,1.0,0.3684210526315789,0.5384615384615384,0.5857636959820595,0.3583155487044006,0.7047619047619048,0.3888888888888889,0.5650793650793651
4,0.875,0.21212121212121213,0.3414634146341463,0.26212169064396135,0.04419661091507448,0.33868092691622104,0.09999999999999999,0.33868092691622104
5,0.3333333333333333,0.15384615384615385,0.21052631578947367,0.06515411297209102,0.021453800956731533,0.15474747474747474,0.0,0.1280808080808081
6,0.1,0.034482758620689655,0.05128205128205129,0.0,0.01256172839950786,0.060000000000000005,0.0,0.060000000000000005
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.5,0.06451612903225806,0.1142857142857143,0.041788979329105774,0.009744023436799944,0.08888888888888889,0.05128205128205127,0.08888888888888889
10,1.0,0.14285714285714285,0.25,0.5305088648859491,0.30599282207498674,0.5885622464569834,0.5053221288515406,0.5700437279384648
1,0.75,0.2727272727272727,0.39999999999999997,1.0000000000000002,0.11044238341533524,0.6071428571428572,0.1111111111111111,0.6071428571428572
2,0.6666666666666666,0.14634146341463414,0.24,0.23844426564770407,0.0974077880057538,0.42924976258309594,0.1911111111111111,0.3789173789173789
3,1.0,0.2631578947368421,0.4166666666666667,0.6035358039588685,0.3569572144562525,0.7252747252747254,0.3888888888888889,0.5787545787545788
4,1.0,0.24242424242424243,0.3902439024390244,0.43470858062516454,0.33940156863532206,0.42857142857142855,0.368421052631579,0.42857142857142855
5,0.2857142857142857,0.15384615384615385,0.2,0.19095802342473414,0.0417579090515924,0.19789397240377635,0.11919191919191922,0.19789397240377635
6,0.8,0.13793103448275862,0.2352941176470588,0.10387855977748563,0.0201549846690568,0.21481481481481482,0.03703703703703704,0.21481481481481482
7,0.75,0.2727272727272727,0.39999999999999997,0.326169207657478,0.06401409010848197,0.31746031746031744,0.09523809523809525,0.31746031746031744
8,0.16666666666666666,0.045454545454545456,0.07142857142857144,0.0,0.02121475333700462,0.10256410256410255,0.0,0.10256410256410255
9,0.2222222222222222,0.06451612903225806,0.09999999999999999,0.0,0.019849930591670527,0.09905372405372405,0.0,0.09905372405372405
10,0.5555555555555556,0.08928571428571429,0.15384615384615385,0.3710932629792591,0.015144984292885902,0.39220799747115537,0.13557422969187674,0.3205837416363732
1,0.75,0.2727272727272727,0.39999999999999997,1.0000000000000002,0.11044238341533524,0.6071428571428572,0.1111111111111111,0.6071428571428572
2,1.0,0.024390243902439025,0.047619047619047616,0.17954684618866254,5.844409836449743e-06,0.08088235294117647,0.0,0.08088235294117647
3,1.0,0.2631578947368421,0.4166666666666667,0.6035358039588685,0.3569572144562525,0.7252747252747254,0.3888888888888889,0.5787545787545788
4,0.25,0.030303030303030304,0.054054054054054064,0.0,0.002144284697798465,0.0392156862745098,0.0,0.0392156862745098
5,0.0,0.0,0.0,0.0,0.0,0.1346801346801347,0.0,0.09764309764309764
6,0.8,0.13793103448275862,0.2352941176470588,0.10387855977748563,0.0201549846690568,0.21481481481481482,0.03703703703703704,0.21481481481481482
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.16666666666666666,0.045454545454545456,0.07142857142857144,0.0,0.02121475333700462,0.10256410256410255,0.0,0.10256410256410255
9,0.125,0.03225806451612903,0.05128205128205128,0.0,0.010526101474945445,0.06,0.0,0.06
10,0.5555555555555556,0.08928571428571429,0.15384615384615385,0.3710932629792591,0.015144984292885902,0.39220799747115537,0.13557422969187674,0.3205837416363732
1,0.75,0.2727272727272727,0.39999999999999997,1.0000000000000002,0.11044238341533524,0.6071428571428572,0.1111111111111111,0.6071428571428572
2,0.6666666666666666,0.14634146341463414,0.24,0.23844426564770407,0.0974077880057538,0.42924976258309594,0.1911111111111111,0.3789173789173789
3,1.0,0.2631578947368421,0.4166666666666667,0.6035358039588685,0.3569572144562525,0.7252747252747254,0.3888888888888889,0.5787545787545788
4,1.0,0.24242424242424243,0.3902439024390244,0.43470858062516454,0.33940156863532206,0.42857142857142855,0.368421052631579,0.42857142857142855
5,0.5714285714285714,0.15384615384615385,0.24242424242424246,0.26057725467852805,0.07596587971478476,0.31176470588235294,0.2111111111111111,0.31176470588235294
6,0.4,0.13793103448275862,0.20512820512820515,0.05692537106337217,0.024351329362656608,0.2276190476190476,0.0,0.1342857142857143
7,0.375,0.2727272727272727,0.3157894736842105,0.23388912904800244,0.033275614754346684,0.27000777000777004,0.06060606060606061,0.27000777000777004
8,0.14285714285714285,0.045454545454545456,0.06896551724137931,0.0,0.009350534685361844,0.0392156862745098,0.0,0.0392156862745098
9,0.125,0.03225806451612903,0.05128205128205128,0.0,0.010526101474945445,0.06,0.0,0.06
10,0.42857142857142855,0.05357142857142857,0.09523809523809523,0.3187998050278941,0.014938558364437318,0.3501400560224089,0.1292929292929293,0.2722689075630252
1,0.75,0.2727272727272727,0.39999999999999997,1.0000000000000002,0.11044238341533524,0.6071428571428572,0.1111111111111111,0.6071428571428572
2,0.2857142857142857,0.04878048780487805,0.08333333333333334,0.0,0.012688398875019088,0.08959156785243742,0.0,0.08959156785243742
3,0.2,0.05263157894736842,0.08333333333333333,0.0,0.03561650063764293,0.16744366744366743,0.0,0.16744366744366743
4,1.0,0.21212121212121213,0.35,0.3616614331681676,0.15785775398984797,0.40175438596491225,0.2735042735042735,0.40175438596491225
5,0.125,0.038461538461538464,0.058823529411764705,0.0,0.005102757312358387,0.1293891293891294,0.0,0.1293891293891294
6,0.3333333333333333,0.10344827586206896,0.15789473684210528,0.05692537106337217,0.022942625061780537,0.17701304543409804,0.0,0.17701304543409804
7,0.75,0.2727272727272727,0.39999999999999997,0.3616952602242889,0.0961109365507586,0.43121693121693133,0.13333333333333333,0.43121693121693133
8,0.2222222222222222,0.09090909090909091,0.1290322580645161,0.0,0.025732850252734186,0.11351909184726523,0.0,0.11351909184726523
9,0.2,0.03225806451612903,0.05555555555555555,0.06189821438786732,0.0,0.155377302436126,0.03333333333333333,0.155377302436126
10,0.2,0.017857142857142856,0.03278688524590164,0.11064141604714478,0.0,0.15012626262626264,0.07278742762613731,0.15012626262626264
